City,State,Title,Address,Phone,Website,Rating,Rating_Count,Category,Scraped_Email,Scraped_Phone,Facebook_URL,Instagram_URL,LinkedIn_URL,YouTube_URL
Erode,Tamil Nadu,KNOWLEDGE TRADING ACADEMY ERODE,"2nd Floor, Amman Complex, 159, Mettur Rd, Erode, Tamil Nadu 638004",095662 90538,https://linktr.ee/KNOWLEDGE__TRADING__ACADEMY,4.7,3.0,Online Share Trading Center,,9147036205,https://www.facebook.com/share/17627572u7/,,,https://youtube.com/@knowledgetradingacademy?si=sxPSjLjKOgMpLgrh
Erode,Tamil Nadu,Mirae Asset Sharekhan - Branch Perundurai Road,"45, Perundurai Rd, above Karur Vysya Bank, Erode, Tamil Nadu 638011",080 6270 9512,https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-branch-perundurai-road-erode-branch-stock-broker-perundurai-road-erode-12519/Home,4.5,50.0,Stock broker,krishnan@bp.sharekhan.com,+918062709512,,https://www.instagram.com/sharekhan/,,https://www.youtube.com/user/SHAREKHAN
Erode,Tamil Nadu,Goodwill Wealth Management Pvt. Ltd. Erode,"2nd Floor, C Akshaya Complex, Door no.( 66, Mettur Rd, opp. to Bus Stand Complex, near Krishna Sweets, Erode, Tamil Nadu 638003",044 6900 9719,https://www.gwcindia.in/branch-stock-broker-Erode-Chinthamani,4.9,278.0,Stock broker,erodegmb@gwcindia.in,+91 8012278000,https://www.facebook.com/gwcindia,https://www.instagram.com/goodwill_wealth_management/,https://www.linkedin.com/company/goodwill-wealth-management/,https://www.youtube.com/c/GoodWillwealthmanagementpvtltd
Erode,Tamil Nadu,Jah Trade link,"27/2, Sengodampalayam Rd, Maruthi Nagar, Thindal, Erode, Tamil Nadu 638012",070104 80003,https://www.jahtradelink.com/,5.0,49.0,Online Share Trading Center,,,,,,
Erode,Tamil Nadu,Goodwill Wealth Management Pvt Ltd (KOVAI ERODE),"First Floor, 340/1, Brough Rd, near BSNL Office, Erode, Tamil Nadu 638001",044 6900 9753,https://www.gwcindia.in/branch-stock-broker-Erode-Brough-Road,4.9,28.0,Stock broker,kovaigmb@gwcindia.in,+91 8012278000,https://www.facebook.com/gwcindia,https://www.instagram.com/goodwill_wealth_management/,https://www.linkedin.com/company/goodwill-wealth-management/,https://www.youtube.com/c/GoodWillwealthmanagementpvtltd
Erode,Tamil Nadu,VISTA ACADEMY - ERODE (Best TNPSC - RRB - SSC - BANKING - INSURANCE - TNEB AE - POLICE (ONLINE/OFFLINE) COACHING CENTRE),"Radha Sports Upstairs, No.42 A,3rd floor,GS Towers, Sathy Rd, near Busstand, Erode, Tamil Nadu 638003",079049 53066,https://www.vistaacademy.in/,4.8,413.0,Banking entrance coaching centre,slm@gmail.com,+91 7904953066,https://facebook.com/VISTAACADEMY2012,https://www.instagram.com/vista_academy_tnpsc_ssc_2012?igsh=MXZkMHJuZnB6MmV5dQ==,,https://youtube.com/@vistaacademy_since2012?si=4lPqowNdU_BBoVxL
Erode,Tamil Nadu,Nova Trading Academy,"2/181-2, Kalapparakkadu, Kondarasampalayam post Paramathi velur, Tamil Nadu 637203",094874 46636,,4.9,7.0,Back Office,,,,,,
Tiruppur,Tamil Nadu,"Stock Market Box - Classes,Demat and Trading","NM Apartments, 185, MAIN ROAD, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601",062064 63187,https://www.stockmarketbox.com/,,,Stock broker,,,,,,
Tiruppur,Tamil Nadu,Zerodha Authorised Person - Tirupur,"38, Ennaar Towers, 1st Floor Binny Compound 2nd street, Kumaran Rd, Tiruppur, Tamil Nadu 641601",095979 84020,https://zerodha.com/open-account?c=ZMPCDF&utm_source=google_maps&utm_me%20dium=listing&utm_campaign=affiliate_tracking,4.9,1000.0,Stock broker,,9999999999,https://facebook.com/zerodha.social,https://instagram.com/zerodhaonline/,https://linkedin.com/company/zerodha,https://www.youtube.com/@zerodhaonline
Tiruppur,Tamil Nadu,TRADE NOW (Share market class),"Cutcherry 31, Cutchery Road, opp. indian bank, Tirupathur, Tamil Nadu 635601",099941 29117,,4.8,63.0,Education center,,,,,,
Tiruppur,Tamil Nadu,Gopocket - Tiruppur,"NO 22/2, BINNY COMPOUND MAIN STREET, Kumaran Rd, Tiruppur, Tamil Nadu 641601",096262 81424,https://www.gopocket.in/,4.8,31.0,Stock broker,hello@gopocket.in,8618929543,https://www.facebook.com/Gopocketoffical/,https://www.instagram.com/gopocket_official/,,https://www.youtube.com/playlist?list=PLrYyePLIggbAruYyabCqaGG7vQHG2gzoq
Tiruppur,Tamil Nadu,Free Stock Market training & Wealth Management By Excelsior,"2nd floor, 275/B, 28th Main Rd, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041",063643 27653,http://tradexcelsior.com/,4.9,1000.0,Education center,tradexcelsior@gmail.com,6000000000,,,,
Tiruppur,Tamil Nadu,SUBA'S SKILLS ACADEMY,"3rd Floor, 352/396,3rd floor,AVINASHI ROAD,NEAR PUSHPA BUS STOP,TIRUPUR Muthu Kavitha Sweets upstair, Tiruppur, Tamil Nadu 641602",095009 57080,,4.9,126.0,Training center,,,,,,
Tiruppur,Tamil Nadu,TIDI ACADEMY Rajajinagar | Stock market training | stock market coaching | share market training,"Bldg 2nd Floor, Aruna Silks, Jinka Avenue, 713, Modi Hospital Rd, West of Chord Road, Rajajinagar, Bengaluru, Karnataka 560086",099000 72521,https://tidiacademy.in/,4.7,5400.0,Training center,,,,,,
Mumbai,Maharashtra,THE STOCK MARKET ACADEMY,"Mahatma Gandhi Rd, Ghatkopar West, Mumbai, Maharashtra 400086",092244 42524,,4.9,170.0,Coaching Center,,,,,,
Mumbai,Maharashtra,"National Stock Trading Institute- Stock market classes In Mulund West, Mumbai","Shop No 12 1st floor, Kapeesh Mall, MG Road, Mulund West, Mumbai, Maharashtra 400080",096194 26626,https://tradewithnsti.com/,4.9,213.0,Educational institution,info@tradewithnsti.com,,https://www.facebook.com/nsti.india/,,,https://www.youtube.com/@tradewithnsti
Mumbai,Maharashtra,Tips2trades-Share market Training and Technical analysis course,"Office No. 03, B wing Ground Floor New Samadhan Building Near Dadar Railway Station Kasaravadi, Senapati Bapat Marg, Dadar West, Mumbai, Maharashtra 400028",097698 70994,https://tips2trade.co.in/,4.8,623.0,Training center,tips2trade4u@gmail.com,+919769870994,https://www.facebook.com/share/16bVU27MnN/,https://www.instagram.com/abu1383?igsh=emNmYTJwcjNmaDA2,https://www.linkedin.com/in/tips2trades-share-market-classes-81209715b?utm_source=share&#038;utm_campaign=share_via&#038;utm_content=profile&#038;utm_medium=android_app,https://www.youtube.com/@thetips2trade?si=F4MrjRjwACbiqkA5
Mumbai,Maharashtra,Booming Bulls Hybrid Center Mumbai - Stock Market Academy | Share Market Institute,"Office No. 601, 27 MIDC Commercial Premises Co-op Soc. Ltd, 17th Road, M.I.D.C, Kondivita, Andheri East, Mumbai, Maharashtra 400093",082610 99753,https://boomingbulls.com/hybrid-center-mumbai/,4.8,165.0,Educational institution,,,,,,
Mumbai,Maharashtra,Tradin4Living Academy - Share Market Classes in Mumbai,"First Floor, King Krest Building, Bhavani Shankar Rd, next to Bata shop, opp. LawMan Jeans Showroom, Mumbai, Maharashtra 400028",097697 75512,https://www.trading4living.co.in/,4.8,119.0,Educational institution,info@trading4living.co.in,+91-9769775512,,,,
Mumbai,Maharashtra,Stock Market Academy ( Online Class Available),"Sienna Tower, near THAKUR COLLEGE OF ENGINEERING AND TECHNOLOGY, Samata Nagar, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101",098334 76138,,5.0,53.0,Financial consultant,,,,,,
Mumbai,Maharashtra,ShareTrade Academy,"Office Number 502 Shukra Building, diamond market, Daftary Road, Primal Nagar,, Malad East, Mumbai, Maharashtra 400097",088285 97226,http://www.sharetradeacademy.in/,4.8,360.0,Educational institution,,,,,,
Mumbai,Maharashtra,Mudrank Trading Institute | Stock Market Courses In Mumbai,"Office no. 9/10, Aarey Rd, Goregaon West, Mumbai, Maharashtra 400104",084848 78961,https://mudranktradinginstitute.com/,4.6,84.0,Educational institution,mudranktradingacademy@gmail.com,9174984882,https://www.facebook.com/maneakky/,https://www.instagram.com/mudrank.trading.institute/,https://www.linkedin.com/company/mudrank-private-limited,https://www.youtube.com/@MudrankTradingInstitute
Mumbai,Maharashtra,"THE CAPITAL SAFAR - STOCK MARKET INSTITUTE BORIVALI, MUMBAI","Shop No.107, 1st Floor, Ajanta Square Mall, Market Lane, Borivali West, Mumbai, Maharashtra 400092",070396 01637,https://edustan.page.link/9xWn,5.0,42.0,Education center,psupdates@classplus.co,6666666667,,,,
Mumbai,Maharashtra,SHARE TRADING LAB-Share Market Institute in Mumbai Stock Market Classes | Share Market Classes,"Herambh Co Op Hsg Society, 406, Mahatma Phule Rd, Mulund East, Mumbai, Maharashtra 400081",098213 38331,https://sharetradinglab.com/,4.9,111.0,Stock broker,,6119000244,,,,
Mumbai,Maharashtra,Share Market Training Institute - CMIL Pvt Ltd,"Office 807 Gold crest Business centre, LT Rd, opposite to Manubhai Jewellers, above Westside, Borivali West, Mumbai, Maharashtra 400092",093729 05889,https://www.cmilonline.com/,4.9,181.0,Online Share Trading Center,webmaster@cmilonline.com,,,,,
Mumbai,Maharashtra,Booming Bulls Hybrid Center Pune - Stock Market Academy | Share Market Institute,,093265 94467,,4.7,216.0,Educational institution,,,,,,
Mumbai,Maharashtra,𝐒𝐌 𝐒𝐓𝐎𝐂𝐊 𝐌𝐀𝐑𝐊𝐄𝐓 𝐀𝐂𝐀𝐃𝐄𝐌𝐘 𝐥 𝐓𝐎𝐏 𝐒𝐇𝐀𝐑𝐄 𝐌𝐀𝐑𝐊𝐄𝐓 𝐂𝐋𝐀𝐒𝐒𝐄𝐒 𝐈𝐍 𝐓𝐇𝐀𝐍𝐄,"Office no. 1 Ground Floor, Ekveera Niwas, opp. Varad Hospital, near Uthalsar Naka, Thane West, Thane, Maharashtra 400601",095949 67763,http://www.sm-academy.in/,5.0,80.0,Online Share Trading Center,,8039215686,https://www.facebook.com/profile.php?id=61584637708895,https://www.instagram.com/,,https://www.youtube.com/@sm-academy-in
Mumbai,Maharashtra,Fortunity Academy | Stock Market | Share Market Classes Dadar,"Flat No.102, First Floor, Co Operative Society Ltd, A Wing, Senapati Bapat Marg, near Dadar Railway Station, Dadar West, Mumbai, Maharashtra 400028",084528 70587,http://fortunityacademy.com/,5.0,122.0,Educational institution,fortunityacademy@gmail.com,6291169110,https://facebook.com,,,
Mumbai,Maharashtra,Trading Campus,"Raghuleela Mall, 3/1, Kandivali West, Mumbai, Maharashtra 400067",098699 34643,,4.8,237.0,Education center,,,,,,
Mumbai,Maharashtra,Market Mantraa share market Classes In Thane & navi mumbai (7208889242),"Office No, 2nd Floor, Patel Apartment, opposite McDonald's, near Gaondevi Mandir, Dada Patil Wadi, Naupada, Thane West, Thane, Mumbai, Maharashtra 400604",091378 28219,https://www.marketmantraa.in/,4.9,265.0,Educational institution,,7352752126,,,,
Mumbai,Maharashtra,Derivative Trading Academy,"A-005, Borivali East, Mumbai, Maharashtra 400066",097699 43216,http://www.derivativetradingacademy.com/,4.6,886.0,Financial institution,info@derivativetradingacademy.com,8824641720,https://www.facebook.com/DerivativeTradingAcademy/,https://www.instagram.com/derivativetradingacademy/,https://in.linkedin.com/company/derivatives-trading-academy,https://www.youtube.com/derivativetradingacademy
Mumbai,Maharashtra,NIFM Dadar Branch,"Gold Cinema, Office No. 104, 1st Floor, Kumar Fun N Shop, Old, Dr Babasaheb Ambedkar Rd, Hindmata, Dadar East, Mumbai, Maharashtra 400014",099103 00590,http://www.nifm.in/,4.8,245.0,Coaching Center,vashi@nifm.in,9022595581,https://www.facebook.com/NifmEducationalInstitutionsLtd?ref=hl,https://www.instagram.com/nifmacademy/,,https://www.youtube.com/channel/UCGEZbFD3rupWYIcfm-bshmA
Mumbai,Maharashtra,RK Stock Market Training Institute,"HDFC BANK CINEMA STAR, High Street Mall, GB-46, Kapurbawdi, Thane West, Thane, Maharashtra 400607",077382 86027,http://www.rksti.com/,5.0,43.0,Education center,support@rksti.com,9803921568,,,,
Mumbai,Maharashtra,Stock Venture – Best Stock Market Institute in India for Beginners & Advanced Traders | Live Trading | Learn Option Trading,"20th Rd, Plot Number D, MIDC Central Rd, Andheri East, Mumbai, Maharashtra 400093",097953 33516,https://stockventure.in/,4.8,804.0,Educational institution,,,,,,
Mumbai,Maharashtra,SMTI - Stock Market Training Institute in Mumbai,"Ground Floor, Eaze Zone Mall, 2112, near Goregaon, MTNL, Malad West, Mumbai, Maharashtra 400064",099888 13993,https://www.smtiindia.com/smti-mumbai,5.0,51.0,Training center,support@smtiindia.com,6858386869,https://www.facebook.com/profile.php?id=61572188787192,https://www.instagram.com/smti_india/,https://www.linkedin.com/company/smtizirakpur/,https://www.youtube.com/@smtiin
Mumbai,Maharashtra,Upsides Stock Market Training Institute | Share Market Training in Mumbai,"4,Floor ground, plot -170, Empress mahal Dr Babasaheb Ambedkar road, Tilak Rd, Dadar East, Mumbai, Maharashtra 400014",099304 40999,https://www.upsides.in/,5.0,108.0,Training center,upside991@gmail.com,6650448984,https://www.facebook.com/upside01/,https://www.instagram.com/upside_01?igsh=OG5mdWZ5cjZiaW4w,,https://youtube.com/@upsidethink?si=FU4bWZC0N8r__qvd
Mumbai,Maharashtra,Tradingstyle,"G-100, Ground Floor, Express Zone, G-98, B-wing, Western Express Hwy, Malad East, Mumbai, Maharashtra 400063",096196 22158,http://tradingstyle.in/,5.0,733.0,Training center,,6800000017,,,,
Mumbai,Maharashtra,Expert's Trading Institute,"Office No. 104, 1st Floor, New krishna building, Chhatrapati, Chatrapati Shivaji Maharaj Chowk, Kalyan West, Maharashtra 421301",098332 21300,https://expertstradinginstitute.com/,4.8,907.0,Education center,experttradinginstitute@gmail.com,7647058824,https://www.facebook.com/ExpertsTradingInstitute/,https://instagram.com/expertstradinginstitute_,https://in.linkedin.com/company/expert-s-trading-institute-s?trk=similar-pages,https://www.youtube.com/channel/UCeCJzx3SsoI5j2iXEji01PA
Mumbai,Maharashtra,Trading Secrets,"Off. No. 5, Hi Life Mall, next to Santa Cruz Station Road, Santacruz (West), Mumbai, Maharashtra 400054",097692 38688,https://www.tradingsecrets.net.in/,4.9,147.0,Investment service,,,,,,
Mumbai,Maharashtra,THE D&S TRAINING CIRCUIT ( STOCK MARKET CLASSES ),"Shri Sunder Kamla Nagar CHS Ltd, NEAR, Bhaudaji Rd, Vazira Koliwada, Sion West, Sion, Mumbai, Maharashtra 400019",097690 80575,,5.0,147.0,Stock broker,,,,,,
Mumbai,Maharashtra,MONEY MAKING TRADING COURSE,"B Wing, Tstock mantra Investment, RUPA SOLITAIRE, Office No.504, 5th Floor, Millenium Business Park, Sector 2, Ghansoli, Navi Mumbai, Maharashtra 400710",091526 15121,https://tusharghone.com/,4.8,2300.0,Training center,,,,,,
Mumbai,Maharashtra,Sankalp Eduventure,"metro, CRYSTAL PLAZA link Road Lower, Oshiwara, Andheri West, Mumbai, Maharashtra 400053",098201 59396,http://www.sankalpeduventure.com/,4.8,651.0,Educational institution,paresh@sankalpeduventure.com,9199202422,https://www.facebook.com/sankalpeduventture,https://www.instagram.com/sankalpeduventture/,https://www.linkedin.com/in/paresh-desai-84ab8936/,https://www.youtube.com/c/PareshDesai7
Mumbai,Maharashtra,MJ Education - Stock Market Trading Institute,"Shop No.3, Nityanand Bhuvan, Jawaharbhai Plot, Ramchandra B Kadam Marg, near Ram Mandir, Bhatwadi, Ghatkopar (w, Mumbai, Maharashtra 400084",098671 54248,http://mjeducation.mjfinsol.in/,5.0,13.0,Training center,7@gmail.com,+91 9867818521,https://www.facebook.com/mjeducationn,https://www.instagram.com/mjeducation_,,https://www.youtube.com/@mjeducation_
Mumbai,Maharashtra,"Share Market classes in Dadar ""Trade 2 Win""","Shop no.10, Ltd, SHIVSHAKTI CHS, D- Wing, Kashinath Dhuru Marg, Aagar Bazar, Dadar West, Mumbai, Maharashtra 400028",077388 20429,,5.0,105.0,Consultant,,,,,,
Mumbai,Maharashtra,Sanika Stock Market Training Center (Share Market Courses),"B-5, Sai-Shradha Society, Plot no.563, RSC Rd Number 51, Sector 5 Charkop, Kandivali West, Mumbai, Maharashtra 400067",098676 27235,https://sanikastock.odoo.com/,4.9,77.0,Educational institution,,,,,,
Mumbai,Maharashtra,Share Market Training & Technical Analysis Course in MUMBAI | Ashish Stock Trading | Best stock market course in Mumbai,"balumama mandir, above U2CAKE SHOP, opp. vanmali jewellers Land mark Cristal arms building, Chembur East, Mumbai, Maharashtra 400071",084688 55884,https://ashishstocktradinginstitute.com/,4.8,53.0,Online Share Trading Center,,7775160605,,,,
Andheri Mumbai,Maharashtra,Asmita Patel Global School of Trading,,088288 80095,http://www.asmitapatel.com/,4.7,14000.0,Educational institution,,7451380786,,,,
Andheri Mumbai,Maharashtra,Tips2trades Centre-2-Share Market classes in Andheri|Stock Market Classes|Stock trading Courses|Trading class near me Mumbai,"Room no. 121, Pearl Plaza, next to McDonalds, opposite Andheri West, Mumbai, Maharashtra 400058",091360 07425,https://tips2trade.co.in/contact-us,5.0,71.0,Education center,tips2trade4u@gmail.com,+919769870994,https://www.facebook.com/share/16bVU27MnN/,https://www.instagram.com/abu1383?igsh=emNmYTJwcjNmaDA2,https://www.linkedin.com/in/tips2trades-share-market-classes-81209715b?utm_source=share&#038;utm_campaign=share_via&#038;utm_content=profile&#038;utm_medium=android_app,https://www.youtube.com/@thetips2trade?si=F4MrjRjwACbiqkA5
Andheri Mumbai,Maharashtra,Yuva Trading Academy,"Gala No. 25, Shiv Koliwada Market Building, Mumbai, Maharashtra 400022",082860 69246,https://yuvatradingacademy.com/,5.0,136.0,Training center,yuvatradingacademy@gmail.com,6753530819,https://www.facebook.com/people/Yuvatradingacademy/61566397770180/,https://www.instagram.com/yuvatradingacademy/#,,https://www.youtube.com/@Yuvatradingacedemy
Andheri Mumbai,Maharashtra,B.K.Training - Share Market Training,"Accord Classic, above Anupam Stationery, near Goregaon Station, Peru Baug, Jay Prakash Nagar, Goregaon East, Mumbai, Maharashtra 400063",098928 59854,https://thebktraining.com/,4.9,59.0,Training center,,,,,,
Andheri Mumbai,Maharashtra,INDIAN OPTION TRADING ACADEMY,"OFFICE.NO-5 GROUND FLOOR, KUNAL-2, PLOT NO.206 / 207, NERUL (E, Sector 21, Navi Mumbai, Maharashtra 400706",084548 40003,https://indianoptiontradingacademy.com/,5.0,42.0,Training center,iota@gmail.com,+91-9137486046,https://www.facebook.com/Indian-Option-Trading-Academy-729273414110375/,https://www.instagram.com/iota.official/,,https://www.youtube.com/channel/UCjDNQo4cwNh9jkQFszd9Z8A
Andheri Mumbai,Maharashtra,Smart Bull Share Market Classes,"Shop No. 3 first floor, Yaxini Niketan, Azad Rd, next to Pallavi Hotel, opposite BMC Officel, Andheri East, Mumbai, Maharashtra 400069",070396 52677,https://www.smaartbull.com/,5.0,45.0,Educational institution,info@smartbull.com,8666104496,,,,
Andheri Mumbai,Maharashtra,The School of Dalal Street,"1/A, Dadabhai Rd, Vile Parle West, Mumbai, Maharashtra 400056",098190 11909,https://learntradinglive.in/,5.0,257.0,Educational institution,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,7200000000,,https://instagram.com/realsiddharthshirodkar,https://www.linkedin.com/in/siddharthshirodkar/,https://youtube.com/@theschoolofdalalstreet
Borivali Mumbai,Maharashtra,Trade4Wealth Trading Academy,"Sun and Moon, Dattapada Rd, Rajendra Nagar, Mumbai, Maharashtra 400066",098200 49039,http://trade4wealth.in/,4.9,397.0,Financial consultant,info@trade4wealth.in,6666666666,https://www.facebook.com/Trade4WealthAmar/,https://www.instagram.com/trade4wealth.amar/,https://www.linkedin.com/company/trade4wealth/,https://www.youtube.com/@StockMarketTrainingT4W
Borivali Mumbai,Maharashtra,SHAREWOLVES,"first floor, sai niketan, next to arihant academy 101, Saibaba Nagar, Mumbai, Maharashtra 400092",077100 61191,http://www.sharewolves.com/,4.8,786.0,Training center,,,,,,
Borivali Mumbai,Maharashtra,Market Paathshaala by CA Rahul Ranka ( Stock Market Training),Opens 9 am,096193 37346,https://www.marketpaathshaala.com/,5.0,1700.0,Training center,,+919619337346,,https://instagram.com/market_paathshaala,,
Borivali Mumbai,Maharashtra,"Zero2Nine Learning and Trading Institute - Best Stock Market Training Institute, Borivali Mumbai","402/403 The Orion Business Park, Junction of S.V. Road & Natakwala Lane, Platform Number 1, near Borivali, Borivali West, Mumbai, Maharashtra 400092",085919 22140,https://zero2nineinstitute.com/,5.0,15.0,Educational institution,zero2nineinstitute@gmail.com,9185919221,,,,
Borivali Mumbai,Maharashtra,STAT Institute | Algo-Trading Course | Stock market trading Course in Mumbai | Trading course with certificate & job support,"Metro Station A2 Exit, B-01 Shree Kripa CHS, Baburao Paranjape Marg, near Borivali West, C.K.P. Colony, Ashok Nagar, Borivali West, Mumbai, Maharashtra 400092",079000 82617,https://statinsti.com/course/algo-systematic-trading/,4.5,21.0,Educational institution,,7697450289,https://www.facebook.com/stat.insti.7,https://www.instagram.com/stat.institute/,https://www.linkedin.com/company/stat-institute/,
Borivali Mumbai,Maharashtra,Dhanashri Academy,"A Wing, Suchita Enclive, G- 1, off, Lokmanya Tilak Rd, Near Mehsana Bank, Maharashtra Nagar, Borivali West, Mumbai, Maharashtra 400092",099873 86862,,4.8,294.0,Training center,,,,,,
Borivali Mumbai,Maharashtra,Capital Markets Intelligence & Learning Pvt Ltd.,"Shop No. 109, Ajanta Square, Bhaji Lane, near Court, Borivali West, Mumbai, Maharashtra 400092",076666 42232,http://www.cmilonline.com/,5.0,1.0,Online Share Trading Center,webmaster@cmilonline.com,,,,,
Dadar Mumbai,Maharashtra,UR Stock Trading institute,"Shop 46, Noor Cooperative Society, Senapati Bapat Marg, above Suvida Fashion, opp. Dadar Railway Station, Dadar West, Mumbai, Maharashtra 400028",093737 49734,,4.7,42.0,Educational institution,,,,,,
Dadar Mumbai,Maharashtra,FinLearn Academy,"The Ruby, FinLearn Academy, 7th Floor, Senapati Bapat Marg, Dadar West, Mumbai, Maharashtra 400028",099300 41883,http://finlearnacademy.com/,4.6,26.0,Training center,,,,,,
Dadar Mumbai,Maharashtra,GrowthX Trading Academy,"Balaji Building, Madhav Wadi, 2, MMGS Marg, near Dadar Railway Station, Dadar East, Mumbai, Maharashtra 400014",083697 34580,http://www.growthxventures.co.in/,5.0,10.0,Education center,,,,,,
Dadar Mumbai,Maharashtra,Train2Trade | Share Market Classes In Mumbai,"Shrijiniketan chs, Plot no. 541D, Dr Baba Saheb Ambedkar Rd, Matunga East, Mumbai, Maharashtra 400019",098339 05266,https://www.train2trade.co.in/,5.0,16.0,Online Share Trading Center,train2trade4u@gmail.com,+919769870994,https://www.facebook.com/train2trade/,https://www.instagram.com/train_2_trade/,https://www.linkedin.com/company/train2trade,
Dadar Mumbai,Maharashtra,Sensible Traders (Technical Analysis Training),"347, DAFTARI NIWAS, FIRST FLOOR , ROOM NO-3 ,TELANG CROSSROAD, CENTRAL, near SHIVAS SALON, opposite Guruji Kedarnath Udyan, Matunga East, Mumbai, Maharashtra 400019",070216 18126,,4.9,281.0,Training center,,,,,,
Dadar Mumbai,Maharashtra,Edument Trading Academy,"Shop no 9, SHREE SIDDHI SAGAR, SRA CHS, Janata Colony, Worli, Mumbai, Maharashtra 400030",088797 35165,,5.0,114.0,Coaching Center,,,,,,
Dadar Mumbai,Maharashtra,India Trading School | Stock Market Institute in Juinagar,"B-105, Juinagar Railway Station, Dr B R Ambedkar Marg, Complex, Juinagar, Navi Mumbai, Maharashtra 400705",080978 16457,,4.8,76.0,Training center,,,,,,
Dadar Mumbai,Maharashtra,Opulence trading academy,"Ground floor, Patel Industrial Estate, 10, Swami Vivekanand Rd, near Samarpan hospital, Dahisar East, Mumbai, Maharashtra 400068",083691 79604,https://opulencetradingacademy.com/,5.0,45.0,Financial consultant,opulencetradingacademy@gmail.com,+918369179604,https://www.facebook.com/people/opulence-trading-academy/61559428632829/?mibextid=ZbWKwL,https://www.instagram.com/opulence_tradingacademy,,http://www.youtube.com/@OPULENCE_28
Dadar Mumbai,Maharashtra,Trading As profession,,096533 88207,http://tradingasprofession.com/,5.0,273.0,Education center,support@tradigasprofession.com,9193725389,https://www.facebook.com/tradingasprofession,https://www.instagram.com/trading_as_profession/,,
Dadar Mumbai,Maharashtra,Option Trading Classes In Navi Mumbai,"Sector 5, Ghansoli, Navi Mumbai, Maharashtra 400701",079035 05430,,4.7,3.0,Online Share Trading Center,,,,,,
Thane,Maharashtra,Shilpa's Share Market Classes,"B/2 MANTHAN SOCIETY, SHREESH COMPOUND HAJURI ROAD, LIC LANE, behind PASSING RTO, Thane, Maharashtra 400604",088792 84555,,4.9,221.0,Online Share Trading Center,,,,,,
Thane,Maharashtra,Nexus Traders Academy. Best stock market classes in Thane. Learn options trading and forex trading.,"Unit 707, Centura Square, 7th Floor, 27, Wagle Estate Rd, beside Mahindra Showroom, Shree Nagar, Thane, Maharashtra 400080",084518 22955,http://www.nexustradersacademy.com/,5.0,139.0,Educational institution,,+918451822955,,,,
Thane,Maharashtra,Ved Academy | Stock market Institute,"Shop No 5, Nisarg chs, Building, 12, Manisha Nagar Rd, opp. Thane Bharat Sahakari bank, Kalwa, Maharashtra 400605",093729 78775,https://www.vedacademy.in/,4.7,95.0,Educational institution,kasar@yahoo.co.in,7789336121,,,,
Thane,Maharashtra,Upside Stock Market Training Institute Thane,"3rd Floor, Cosmos Avenue Building, 306, above Kumar lifestyle, near Thane Station Road, Ambedkar Chowk, Jambli Naka, Thane, Maharashtra 400602",099874 98599,https://upsides.in/upside-thane-branch/,5.0,39.0,Educational institution,info@upsides.in,+918356080290,https://www.facebook.com/upside01/,https://www.instagram.com/upside_01?igsh=OG5mdWZ5cjZiaW4w,,https://youtube.com/@upsidethink?si=FU4bWZC0N8r__qvd
Thane,Maharashtra,Trade Shiksha - Stock Market Classes In Thane,"Office 201, 2nd floor, Akshay Co- operative Society, JS Road, Bhandar Ali, near Thane Railway Station, Thane, Maharashtra 400601",087799 71358,https://www.tradeshiksha.in/,5.0,9.0,Training center,info@tradeshiksha.in,7701065816,https://www.facebook.com/tradeshikshatradinginstitute,https://www.instagram.com/tradeshiksha_,,https://www.youtube.com/watch?v=kxPCFljwJws
Thane,Maharashtra,Grow More Tech Academy | Stock Market Classes-Stock Market Training Institutes-Online Share Trading Tutorials in Thane West,"Shop No -7, Shreerang Shopping Center, Bus Stop, behind Shreerang Society, Thane West, Thane, Maharashtra 400601",070459 29306,,5.0,2.0,Stock broker,,,,,,
Thane,Maharashtra,Profiterz Share Market Classes | Stock Market Training Institute Mira Road,"B1, Ground Floor, Chandra Vihar CHS, Sheetal Nagar, Mira Road East, Mumbai, Maharashtra 401107",098334 43103,https://profiterz.com/,5.0,61.0,Training center,info@profiterzclasses.com,+91 9833443103,,,,
Thane,Maharashtra,Avighna Training Institute (Share Market Course),"Ghodbunder Rd, near Dnyanganga College, Haware City, Thane West, Thane, Maharashtra 400615",092842 49588,,4.8,33.0,Educational institution,,,,,,
Thane,Maharashtra,"Stocks and Levels | Stockmarket Institute | Share Market Training Institute | Mira Road East, thane","1st floor, Ramdev Ritu Heights, Shop No -5, Shop No -5, Vinay Nagar Rd, Mira Road East, Thane, Maharashtra 401107",073047 65166,http://stocksandlevels.in/,4.9,137.0,Private Tutor,stocksandlevels@gmail.com,7304765166,https://www.facebook.com/stocksandlevels?mibextid=LQQJ4d,https://www.instagram.com/stocksandlevels?igsh=MTZsZnh4MG1hdHV5YQ%3D%3D&utm_source=qr,,https://youtube.com/@stocksandlevels?si=HaFVyE1cm5Ri5X7j
